temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,hour,day_of_week,month,year,is_weekend,day_of_month,week_of_year,is_rush_hour,is_morning_peak,is_evening_peak
272.95,0.0,0.0,0,Clear,Sky is Clear,5355,18,6,11,2017,1,12,45,1,0,1
271.29,0.0,0.0,5,Clear,sky is clear,3170,19,6,11,2017,1,12,45,1,0,1
270.79,0.0,0.0,5,Clear,sky is clear,2463,20,6,11,2017,1,12,45,0,0,0
270.15,0.0,0.0,5,Clear,sky is clear,1919,21,6,11,2017,1,12,45,0,0,0
269.42,0.0,0.0,1,Mist,mist,1342,22,6,11,2017,1,12,45,0,0,0
269.08,0.0,0.0,1,Mist,mist,929,23,6,11,2017,1,12,45,0,0,0
269.02,0.0,0.0,1,Mist,mist,461,0,0,11,2017,0,13,46,0,0,0
268.89,0.0,0.0,1,Mist,mist,302,1,0,11,2017,0,13,46,0,0,0
268.62,0.0,0.0,1,Haze,haze,207,2,0,11,2017,0,13,46,0,0,0
268.62,0.0,0.0,1,Mist,mist,207,2,0,11,2017,0,13,46,0,0,0
268.49,0.0,0.0,1,Mist,mist,338,3,0,11,2017,0,13,46,0,0,0
268.35,0.0,0.0,1,Mist,mist,819,4,0,11,2017,0,13,46,0,0,0
268.68,0.0,0.0,1,Mist,mist,2844,5,0,11,2017,0,13,46,0,0,0
268.79,0.0,0.0,1,Mist,mist,5660,6,0,11,2017,0,13,46,0,0,0
269.65,0.0,0.0,75,Mist,mist,6505,7,0,11,2017,0,13,46,1,1,0
270.36,0.0,0.0,75,Mist,mist,6117,8,0,11,2017,0,13,46,1,1,0
271.41,0.0,0.0,75,Mist,mist,5190,9,0,11,2017,0,13,46,1,1,0
273.55,0.0,0.0,75,Haze,haze,4456,10,0,11,2017,0,13,46,0,0,0
273.55,0.0,0.0,75,Mist,mist,4456,10,0,11,2017,0,13,46,0,0,0
276.41,0.0,0.0,90,Clouds,overcast clouds,4595,11,0,11,2017,0,13,46,0,0,0
277.68,0.0,0.0,90,Clouds,overcast clouds,4829,12,0,11,2017,0,13,46,0,0,0
278.94,0.0,0.0,90,Clouds,overcast clouds,4779,13,0,11,2017,0,13,46,0,0,0
279.15,0.0,0.0,75,Clouds,broken clouds,5048,14,0,11,2017,0,13,46,0,0,0
279.94,0.0,0.0,75,Clouds,broken clouds,5629,15,0,11,2017,0,13,46,0,0,0
279.74,0.0,0.0,75,Clouds,broken clouds,6604,16,0,11,2017,0,13,46,1,0,1
279.29,0.0,0.0,75,Clouds,broken clouds,5936,17,0,11,2017,0,13,46,1,0,1
278.22,0.0,0.0,75,Clouds,broken clouds,4184,18,0,11,2017,0,13,46,1,0,1
277.28,0.0,0.0,90,Mist,mist,3008,19,0,11,2017,0,13,46,1,0,1
276.94,0.0,0.0,90,Mist,mist,2537,20,0,11,2017,0,13,46,0,0,0
276.95,0.0,0.0,90,Mist,mist,2048,21,0,11,2017,0,13,46,0,0,0
276.95,0.0,0.0,90,Haze,haze,2048,21,0,11,2017,0,13,46,0,0,0
276.69,0.0,0.0,90,Drizzle,drizzle,1498,22,0,11,2017,0,13,46,0,0,0
276.69,0.0,0.0,90,Mist,mist,1498,22,0,11,2017,0,13,46,0,0,0
276.62,0.0,0.0,90,Drizzle,drizzle,980,23,0,11,2017,0,13,46,0,0,0
276.62,0.0,0.0,90,Mist,mist,980,23,0,11,2017,0,13,46,0,0,0
276.75,0.0,0.0,90,Drizzle,light intensity drizzle,483,0,1,11,2017,0,14,46,0,0,0
276.75,0.0,0.0,90,Mist,mist,483,0,1,11,2017,0,14,46,0,0,0
277.01,0.0,0.0,90,Drizzle,light intensity drizzle,321,1,1,11,2017,0,14,46,0,0,0
277.01,0.0,0.0,90,Mist,mist,321,1,1,11,2017,0,14,46,0,0,0
276.95,0.0,0.0,90,Drizzle,light intensity drizzle,216,2,1,11,2017,0,14,46,0,0,0
276.95,0.0,0.0,90,Mist,mist,216,2,1,11,2017,0,14,46,0,0,0
277.02,0.0,0.0,90,Mist,mist,346,3,1,11,2017,0,14,46,0,0,0
277.15,0.0,0.0,90,Mist,mist,871,4,1,11,2017,0,14,46,0,0,0
277.22,0.0,0.0,90,Mist,mist,3005,5,1,11,2017,0,14,46,0,0,0
277.08,0.0,0.0,90,Mist,mist,5631,6,1,11,2017,0,14,46,0,0,0
277.22,0.0,0.0,90,Mist,mist,6212,7,1,11,2017,0,14,46,1,1,0
277.22,0.0,0.0,90,Mist,mist,5841,8,1,11,2017,0,14,46,1,1,0
277.22,0.0,0.0,90,Fog,fog,5841,8,1,11,2017,0,14,46,1,1,0
277.55,0.0,0.0,90,Mist,mist,5531,9,1,11,2017,0,14,46,1,1,0
277.55,0.0,0.0,90,Rain,light rain,5531,9,1,11,2017,0,14,46,1,1,0
277.55,0.0,0.0,90,Fog,fog,5531,9,1,11,2017,0,14,46,1,1,0
278.08,0.0,0.0,90,Mist,mist,4398,10,1,11,2017,0,14,46,0,0,0
278.08,0.0,0.0,90,Fog,fog,4398,10,1,11,2017,0,14,46,0,0,0
278.55,0.0,0.0,90,Mist,mist,4690,11,1,11,2017,0,14,46,0,0,0
279.22,0.0,0.0,90,Haze,haze,4910,12,1,11,2017,0,14,46,0,0,0
279.22,0.0,0.0,90,Mist,mist,4910,12,1,11,2017,0,14,46,0,0,0
279.28,0.0,0.0,90,Mist,mist,4952,13,1,11,2017,0,14,46,0,0,0
279.61,0.0,0.0,90,Mist,mist,5129,14,1,11,2017,0,14,46,0,0,0
279.87,0.0,0.0,90,Drizzle,light intensity drizzle,5730,15,1,11,2017,0,14,46,0,0,0
279.87,0.0,0.0,90,Mist,mist,5730,15,1,11,2017,0,14,46,0,0,0
279.94,0.0,0.0,90,Mist,mist,6717,16,1,11,2017,0,14,46,1,0,1
279.94,0.0,0.0,90,Haze,haze,6717,16,1,11,2017,0,14,46,1,0,1
279.55,0.0,0.0,90,Mist,mist,6091,17,1,11,2017,0,14,46,1,0,1
279.55,0.0,0.0,90,Haze,haze,6091,17,1,11,2017,0,14,46,1,0,1
279.55,0.0,0.0,90,Drizzle,light intensity drizzle,6091,17,1,11,2017,0,14,46,1,0,1
279.35,0.0,0.0,90,Mist,mist,4371,18,1,11,2017,0,14,46,1,0,1
279.28,0.0,0.0,90,Drizzle,drizzle,3202,19,1,11,2017,0,14,46,1,0,1
279.28,0.0,0.0,90,Mist,mist,3202,19,1,11,2017,0,14,46,1,0,1
279.22,0.0,0.0,90,Drizzle,light intensity drizzle,2778,20,1,11,2017,0,14,46,0,0,0
279.22,0.0,0.0,90,Mist,mist,2778,20,1,11,2017,0,14,46,0,0,0
279.22,0.0,0.0,90,Rain,light rain,2778,20,1,11,2017,0,14,46,0,0,0
279.15,0.0,0.0,90,Drizzle,drizzle,3722,21,1,11,2017,0,14,46,0,0,0
279.15,0.0,0.0,90,Mist,mist,3722,21,1,11,2017,0,14,46,0,0,0
279.15,0.0,0.0,90,Rain,light rain,3722,21,1,11,2017,0,14,46,0,0,0
279.55,0.0,0.0,90,Rain,light rain,2381,22,1,11,2017,0,14,46,0,0,0
279.55,0.0,0.0,90,Mist,mist,2381,22,1,11,2017,0,14,46,0,0,0
279.55,0.0,0.0,90,Drizzle,drizzle,2381,22,1,11,2017,0,14,46,0,0,0
279.61,0.0,0.0,90,Drizzle,light intensity drizzle,1462,23,1,11,2017,0,14,46,0,0,0
279.61,0.0,0.0,90,Mist,mist,1462,23,1,11,2017,0,14,46,0,0,0
279.61,0.0,0.0,90,Rain,light rain,1462,23,1,11,2017,0,14,46,0,0,0
279.61,0.0,0.0,90,Fog,fog,1462,23,1,11,2017,0,14,46,0,0,0
279.62,0.0,0.0,90,Drizzle,drizzle,608,0,2,11,2017,0,15,46,0,0,0
279.62,0.0,0.0,90,Mist,mist,608,0,2,11,2017,0,15,46,0,0,0
279.62,0.0,0.0,90,Rain,light rain,608,0,2,11,2017,0,15,46,0,0,0
279.62,0.0,0.0,90,Fog,fog,608,0,2,11,2017,0,15,46,0,0,0
279.75,0.0,0.0,90,Drizzle,drizzle,318,1,2,11,2017,0,15,46,0,0,0
279.75,0.0,0.0,90,Mist,mist,318,1,2,11,2017,0,15,46,0,0,0
279.75,0.0,0.0,90,Rain,light rain,318,1,2,11,2017,0,15,46,0,0,0
279.75,0.0,0.0,90,Fog,fog,318,1,2,11,2017,0,15,46,0,0,0
280.15,0.0,0.0,90,Mist,mist,354,3,2,11,2017,0,15,46,0,0,0
280.15,0.0,0.0,90,Rain,light rain,354,3,2,11,2017,0,15,46,0,0,0
280.15,0.0,0.0,90,Drizzle,drizzle,354,3,2,11,2017,0,15,46,0,0,0
279.61,0.0,0.0,90,Mist,mist,911,4,2,11,2017,0,15,46,0,0,0
279.61,0.0,0.0,90,Fog,fog,911,4,2,11,2017,0,15,46,0,0,0
279.61,0.0,0.0,90,Drizzle,drizzle,911,4,2,11,2017,0,15,46,0,0,0
279.35,0.0,0.0,90,Mist,mist,3011,5,2,11,2017,0,15,46,0,0,0
278.61,0.0,0.0,75,Mist,mist,6015,6,2,11,2017,0,15,46,0,0,0
277.75,0.0,0.0,75,Clouds,broken clouds,6580,7,2,11,2017,0,15,46,1,1,0
276.68,0.0,0.0,75,Mist,mist,6104,8,2,11,2017,0,15,46,1,1,0
276.02,0.0,0.0,90,Clouds,overcast clouds,5379,9,2,11,2017,0,15,46,1,1,0
274.79,0.0,0.0,90,Mist,mist,4687,10,2,11,2017,0,15,46,0,0,0
274.15,0.0,0.0,90,Clouds,overcast clouds,4924,11,2,11,2017,0,15,46,0,0,0
273.46,0.0,0.0,90,Clouds,overcast clouds,5043,12,2,11,2017,0,15,46,0,0,0
273.3,0.0,0.0,90,Clouds,overcast clouds,4945,13,2,11,2017,0,15,46,0,0,0
273.84,0.0,0.0,90,Clouds,overcast clouds,5221,14,2,11,2017,0,15,46,0,0,0
273.69,0.0,0.0,90,Clouds,overcast clouds,5919,15,2,11,2017,0,15,46,0,0,0
273.42,0.0,0.0,90,Clouds,overcast clouds,6923,16,2,11,2017,0,15,46,1,0,1
272.55,0.0,0.0,90,Clouds,overcast clouds,6325,17,2,11,2017,0,15,46,1,0,1
271.95,0.0,0.0,90,Clouds,overcast clouds,4660,18,2,11,2017,0,15,46,1,0,1
271.79,0.0,0.0,90,Clouds,overcast clouds,3216,19,2,11,2017,0,15,46,1,0,1
271.55,0.0,0.0,90,Clouds,overcast clouds,2914,20,2,11,2017,0,15,46,0,0,0
271.15,0.0,0.0,90,Clouds,overcast clouds,2461,21,2,11,2017,0,15,46,0,0,0
271.15,0.0,0.0,90,Clouds,overcast clouds,1957,22,2,11,2017,0,15,46,0,0,0
270.95,0.0,0.0,90,Clouds,overcast clouds,1400,23,2,11,2017,0,15,46,0,0,0
270.93,0.0,0.0,90,Clouds,overcast clouds,604,0,3,11,2017,0,16,46,0,0,0
270.93,0.0,0.0,90,Clouds,overcast clouds,359,1,3,11,2017,0,16,46,0,0,0
270.86,0.0,0.0,90,Clouds,overcast clouds,264,2,3,11,2017,0,16,46,0,0,0
271.22,0.0,0.0,90,Clouds,overcast clouds,375,3,3,11,2017,0,16,46,0,0,0
271.36,0.0,0.0,90,Clouds,overcast clouds,916,4,3,11,2017,0,16,46,0,0,0
271.21,0.0,0.0,90,Clouds,overcast clouds,2967,5,3,11,2017,0,16,46,0,0,0
271.28,0.0,0.0,90,Clouds,overcast clouds,5942,6,3,11,2017,0,16,46,0,0,0
271.21,0.0,0.0,90,Clouds,overcast clouds,6685,7,3,11,2017,0,16,46,1,1,0
271.02,0.0,0.0,90,Clouds,overcast clouds,6029,8,3,11,2017,0,16,46,1,1,0
271.15,0.0,0.0,90,Clouds,overcast clouds,5507,9,3,11,2017,0,16,46,1,1,0
271.41,0.0,0.0,90,Clouds,overcast clouds,4678,10,3,11,2017,0,16,46,0,0,0
271.58,0.0,0.0,90,Clouds,overcast clouds,4943,11,3,11,2017,0,16,46,0,0,0
272.08,0.0,0.0,90,Clouds,overcast clouds,4977,12,3,11,2017,0,16,46,0,0,0
272.41,0.0,0.0,90,Clouds,overcast clouds,5182,13,3,11,2017,0,16,46,0,0,0
272.72,0.0,0.0,90,Clouds,overcast clouds,5315,14,3,11,2017,0,16,46,0,0,0
273.02,0.0,0.0,90,Clouds,overcast clouds,6079,15,3,11,2017,0,16,46,0,0,0
272.94,0.0,0.0,90,Clouds,overcast clouds,6658,16,3,11,2017,0,16,46,1,0,1
272.86,0.0,0.0,90,Clouds,overcast clouds,6125,17,3,11,2017,0,16,46,1,0,1
273.08,0.0,0.0,90,Clouds,overcast clouds,4724,18,3,11,2017,0,16,46,1,0,1
273.43,0.0,0.0,90,Clouds,overcast clouds,3538,19,3,11,2017,0,16,46,1,0,1
273.51,0.0,0.0,90,Clouds,overcast clouds,3132,20,3,11,2017,0,16,46,0,0,0
273.65,0.0,0.0,40,Clouds,scattered clouds,3069,21,3,11,2017,0,16,46,0,0,0
273.86,0.0,0.0,75,Clouds,broken clouds,3643,22,3,11,2017,0,16,46,0,0,0
274.08,0.0,0.0,1,Clear,sky is clear,2158,23,3,11,2017,0,16,46,0,0,0
274.44,0.0,0.0,1,Clear,sky is clear,760,0,4,11,2017,0,17,46,0,0,0
274.58,0.0,0.0,40,Clouds,scattered clouds,469,1,4,11,2017,0,17,46,0,0,0
274.82,0.0,0.0,1,Clear,sky is clear,316,2,4,11,2017,0,17,46,0,0,0
274.88,0.0,0.0,1,Clear,sky is clear,405,3,4,11,2017,0,17,46,0,0,0
274.88,0.0,0.0,1,Clear,sky is clear,851,4,4,11,2017,0,17,46,0,0,0
275.21,0.0,0.0,75,Clouds,broken clouds,2809,5,4,11,2017,0,17,46,0,0,0
275.55,0.0,0.0,90,Clouds,overcast clouds,5672,6,4,11,2017,0,17,46,0,0,0
275.72,0.0,0.0,90,Clouds,overcast clouds,5849,7,4,11,2017,0,17,46,1,1,0
275.65,0.0,0.0,90,Drizzle,light intensity drizzle,5344,8,4,11,2017,0,17,46,1,1,0
275.65,0.0,0.0,90,Mist,mist,5344,8,4,11,2017,0,17,46,1,1,0
275.65,0.0,0.0,90,Rain,light rain,5344,8,4,11,2017,0,17,46,1,1,0
275.36,0.0,0.0,90,Drizzle,drizzle,5132,9,4,11,2017,0,17,46,1,1,0
275.36,0.0,0.0,90,Mist,mist,5132,9,4,11,2017,0,17,46,1,1,0
275.36,0.0,0.0,90,Rain,moderate rain,5132,9,4,11,2017,0,17,46,1,1,0
275.48,0.0,0.0,90,Drizzle,drizzle,4706,10,4,11,2017,0,17,46,0,0,0
275.48,0.0,0.0,90,Mist,mist,4706,10,4,11,2017,0,17,46,0,0,0
275.48,0.0,0.0,90,Rain,light rain,4706,10,4,11,2017,0,17,46,0,0,0
275.86,0.0,0.0,90,Drizzle,light intensity drizzle,5128,11,4,11,2017,0,17,46,0,0,0
275.86,0.0,0.0,90,Mist,mist,5128,11,4,11,2017,0,17,46,0,0,0
275.86,0.0,0.0,90,Rain,light rain,5128,11,4,11,2017,0,17,46,0,0,0
275.86,0.0,0.0,90,Drizzle,drizzle,5308,12,4,11,2017,0,17,46,0,0,0
275.86,0.0,0.0,90,Mist,mist,5308,12,4,11,2017,0,17,46,0,0,0
275.86,0.0,0.0,90,Haze,haze,5308,12,4,11,2017,0,17,46,0,0,0
275.86,0.0,0.0,90,Rain,light rain,5308,12,4,11,2017,0,17,46,0,0,0
275.92,0.0,0.0,90,Drizzle,drizzle,5105,13,4,11,2017,0,17,46,0,0,0
275.92,0.0,0.0,90,Mist,mist,5105,13,4,11,2017,0,17,46,0,0,0
275.92,0.0,0.0,90,Rain,light rain,5105,13,4,11,2017,0,17,46,0,0,0
276.08,0.0,0.0,90,Drizzle,heavy intensity drizzle,5488,14,4,11,2017,0,17,46,0,0,0
276.08,0.0,0.0,90,Mist,mist,5488,14,4,11,2017,0,17,46,0,0,0
276.08,0.0,0.0,90,Haze,haze,5488,14,4,11,2017,0,17,46,0,0,0
276.08,0.0,0.0,90,Rain,moderate rain,5488,14,4,11,2017,0,17,46,0,0,0
276.51,0.0,0.0,90,Drizzle,drizzle,5906,15,4,11,2017,0,17,46,0,0,0
276.51,0.0,0.0,90,Mist,mist,5906,15,4,11,2017,0,17,46,0,0,0
276.51,0.0,0.0,90,Haze,haze,5906,15,4,11,2017,0,17,46,0,0,0
276.36,0.0,0.0,90,Drizzle,light intensity drizzle,6629,16,4,11,2017,0,17,46,1,0,1
276.36,0.0,0.0,90,Mist,mist,6629,16,4,11,2017,0,17,46,1,0,1
276.36,0.0,0.0,90,Haze,haze,6629,16,4,11,2017,0,17,46,1,0,1
276.29,0.0,0.0,90,Drizzle,light intensity drizzle,5965,17,4,11,2017,0,17,46,1,0,1
276.29,0.0,0.0,90,Mist,mist,5965,17,4,11,2017,0,17,46,1,0,1
276.08,0.0,0.0,90,Drizzle,light intensity drizzle,5100,18,4,11,2017,0,17,46,1,0,1
276.08,0.0,0.0,90,Mist,mist,5100,18,4,11,2017,0,17,46,1,0,1
276.01,0.0,0.0,90,Mist,mist,3774,19,4,11,2017,0,17,46,1,0,1
276.02,0.0,0.0,90,Mist,mist,3077,20,4,11,2017,0,17,46,0,0,0
275.65,0.0,0.0,90,Mist,mist,3030,21,4,11,2017,0,17,46,0,0,0
275.68,0.0,0.0,75,Haze,haze,2630,22,4,11,2017,0,17,46,0,0,0
275.68,0.0,0.0,75,Mist,mist,2630,22,4,11,2017,0,17,46,0,0,0
275.48,0.0,0.0,90,Mist,mist,2657,23,4,11,2017,0,17,46,0,0,0
275.28,0.0,0.0,90,Haze,haze,1222,0,5,11,2017,1,18,46,0,0,0
275.28,0.0,0.0,90,Mist,mist,1222,0,5,11,2017,1,18,46,0,0,0
275.28,0.0,0.0,90,Fog,fog,1222,0,5,11,2017,1,18,46,0,0,0
274.79,0.0,0.0,90,Haze,haze,709,1,5,11,2017,1,18,46,0,0,0
274.79,0.0,0.0,90,Mist,mist,709,1,5,11,2017,1,18,46,0,0,0
274.69,0.0,0.0,75,Mist,mist,496,2,5,11,2017,1,18,46,0,0,0
274.65,0.0,0.0,90,Mist,mist,433,3,5,11,2017,1,18,46,0,0,0
274.62,0.0,0.0,75,Mist,mist,392,4,5,11,2017,1,18,46,0,0,0
274.51,0.0,0.0,90,Mist,mist,801,5,5,11,2017,1,18,46,0,0,0
274.15,0.0,0.0,90,Mist,mist,1385,6,5,11,2017,1,18,46,0,0,0
273.61,0.0,0.0,40,Mist,mist,2115,7,5,11,2017,1,18,46,1,1,0
273.15,0.0,0.0,40,Clouds,scattered clouds,3136,8,5,11,2017,1,18,46,1,1,0
273.0,0.0,0.0,1,Clear,sky is clear,3676,9,5,11,2017,1,18,46,1,1,0
272.72,0.0,0.0,1,Clear,sky is clear,4034,10,5,11,2017,1,18,46,0,0,0
274.01,0.0,0.0,20,Clouds,few clouds,4517,11,5,11,2017,1,18,46,0,0,0
274.69,0.0,0.0,1,Clear,sky is clear,4590,12,5,11,2017,1,18,46,0,0,0
275.0,0.0,0.0,5,Clear,sky is clear,4876,13,5,11,2017,1,18,46,0,0,0
275.22,0.0,0.0,40,Clouds,scattered clouds,4729,14,5,11,2017,1,18,46,0,0,0
274.55,0.0,0.0,40,Clouds,scattered clouds,4754,15,5,11,2017,1,18,46,0,0,0
273.55,0.0,0.0,40,Clouds,scattered clouds,4939,16,5,11,2017,1,18,46,1,0,1
272.29,0.0,0.0,1,Clear,sky is clear,4852,17,5,11,2017,1,18,46,1,0,1
271.15,0.0,0.0,40,Clouds,scattered clouds,4556,18,5,11,2017,1,18,46,1,0,1
270.61,0.0,0.0,40,Clouds,scattered clouds,3733,19,5,11,2017,1,18,46,1,0,1
269.44,0.0,0.0,5,Clear,sky is clear,3181,20,5,11,2017,1,18,46,0,0,0
268.15,0.0,0.0,5,Clear,sky is clear,3011,21,5,11,2017,1,18,46,0,0,0
267.49,0.0,0.0,1,Clear,sky is clear,3358,22,5,11,2017,1,18,46,0,0,0
267.22,0.0,0.0,1,Clear,sky is clear,3347,23,5,11,2017,1,18,46,0,0,0
266.88,0.0,0.0,1,Clear,sky is clear,1529,0,6,11,2017,1,19,46,0,0,0
266.48,0.0,0.0,1,Clear,sky is clear,996,1,6,11,2017,1,19,46,0,0,0
266.22,0.0,0.0,1,Clear,sky is clear,726,2,6,11,2017,1,19,46,0,0,0
265.79,0.0,0.0,1,Clear,sky is clear,439,3,6,11,2017,1,19,46,0,0,0
265.61,0.0,0.0,1,Clear,sky is clear,407,4,6,11,2017,1,19,46,0,0,0
265.42,0.0,0.0,1,Clear,sky is clear,738,5,6,11,2017,1,19,46,0,0,0
264.93,0.0,0.0,1,Clear,sky is clear,1138,6,6,11,2017,1,19,46,0,0,0
264.61,0.0,0.0,1,Clear,sky is clear,1498,7,6,11,2017,1,19,46,1,1,0
264.79,0.0,0.0,1,Clear,sky is clear,2214,8,6,11,2017,1,19,46,1,1,0
266.01,0.0,0.0,1,Clear,sky is clear,3432,9,6,11,2017,1,19,46,1,1,0
267.81,0.0,0.0,1,Clear,sky is clear,4460,10,6,11,2017,1,19,46,0,0,0
270.01,0.0,0.0,40,Clouds,scattered clouds,4195,11,6,11,2017,1,19,46,0,0,0
271.86,0.0,0.0,1,Clear,sky is clear,4185,12,6,11,2017,1,19,46,0,0,0
273.58,0.0,0.0,75,Clouds,broken clouds,4115,13,6,11,2017,1,19,46,0,0,0
275.36,0.0,0.0,40,Clouds,scattered clouds,4121,14,6,11,2017,1,19,46,0,0,0
276.78,0.0,0.0,40,Clouds,scattered clouds,4329,15,6,11,2017,1,19,46,0,0,0
277.46,0.0,0.0,40,Clouds,scattered clouds,4555,16,6,11,2017,1,19,46,1,0,1
276.29,0.0,0.0,40,Clouds,scattered clouds,4505,17,6,11,2017,1,19,46,1,0,1
273.75,0.0,0.0,40,Clouds,scattered clouds,3560,18,6,11,2017,1,19,46,1,0,1
273.22,0.0,0.0,5,Clear,sky is clear,2989,19,6,11,2017,1,19,46,1,0,1
273.62,0.0,0.0,5,Clear,sky is clear,2477,20,6,11,2017,1,19,46,0,0,0
273.75,0.0,0.0,5,Clear,sky is clear,1898,21,6,11,2017,1,19,46,0,0,0
274.15,0.0,0.0,1,Clear,sky is clear,1413,22,6,11,2017,1,19,46,0,0,0
273.61,0.0,0.0,1,Clear,sky is clear,991,23,6,11,2017,1,19,46,0,0,0
273.64,0.0,0.0,1,Clear,sky is clear,484,0,0,11,2017,0,20,47,0,0,0
273.22,0.0,0.0,1,Clear,sky is clear,331,1,0,11,2017,0,20,47,0,0,0
272.48,0.0,0.0,1,Clear,sky is clear,239,2,0,11,2017,0,20,47,0,0,0
272.08,0.0,0.0,1,Clear,sky is clear,373,3,0,11,2017,0,20,47,0,0,0
272.02,0.0,0.0,1,Clear,sky is clear,848,4,0,11,2017,0,20,47,0,0,0
271.94,0.0,0.0,1,Clear,sky is clear,2851,5,0,11,2017,0,20,47,0,0,0
272.08,0.0,0.0,1,Clear,sky is clear,5208,6,0,11,2017,0,20,47,0,0,0
271.72,0.0,0.0,1,Clear,sky is clear,6600,7,0,11,2017,0,20,47,1,1,0
271.61,0.0,0.0,1,Clear,sky is clear,5918,8,0,11,2017,0,20,47,1,1,0
272.5,0.0,0.0,1,Clear,sky is clear,5020,9,0,11,2017,0,20,47,1,1,0
274.68,0.0,0.0,1,Clear,sky is clear,4583,10,0,11,2017,0,20,47,0,0,0
276.36,0.0,0.0,90,Clouds,overcast clouds,4556,11,0,11,2017,0,20,47,0,0,0
278.08,0.0,0.0,1,Clear,sky is clear,4812,12,0,11,2017,0,20,47,0,0,0
278.86,0.0,0.0,90,Clouds,overcast clouds,4866,13,0,11,2017,0,20,47,0,0,0
279.65,0.0,0.0,90,Clouds,overcast clouds,5095,14,0,11,2017,0,20,47,0,0,0
280.01,0.0,0.0,90,Clouds,overcast clouds,5769,15,0,11,2017,0,20,47,0,0,0
280.29,0.0,0.0,75,Clouds,broken clouds,6629,16,0,11,2017,0,20,47,1,0,1
280.28,0.0,0.0,75,Clouds,broken clouds,6013,17,0,11,2017,0,20,47,1,0,1
279.94,0.0,0.0,75,Clouds,broken clouds,4162,18,0,11,2017,0,20,47,1,0,1
279.79,0.0,0.0,75,Clouds,broken clouds,3029,19,0,11,2017,0,20,47,1,0,1
279.01,0.0,0.0,75,Clouds,broken clouds,2612,20,0,11,2017,0,20,47,0,0,0
279.29,0.0,0.0,75,Clouds,broken clouds,2595,21,0,11,2017,0,20,47,0,0,0
278.95,0.0,0.0,1,Clear,sky is clear,3268,22,0,11,2017,0,20,47,0,0,0
279.02,0.0,0.0,1,Clear,sky is clear,1174,23,0,11,2017,0,20,47,0,0,0
278.72,0.0,0.0,1,Clear,sky is clear,560,0,1,11,2017,0,21,47,0,0,0
277.35,0.0,0.0,1,Clear,sky is clear,373,1,1,11,2017,0,21,47,0,0,0
275.75,0.0,0.0,1,Clear,sky is clear,247,2,1,11,2017,0,21,47,0,0,0
274.29,0.0,0.0,1,Clear,sky is clear,381,3,1,11,2017,0,21,47,0,0,0
272.94,0.0,0.0,75,Clouds,broken clouds,867,4,1,11,2017,0,21,47,0,0,0
271.35,0.0,0.0,40,Clouds,scattered clouds,2906,5,1,11,2017,0,21,47,0,0,0
270.61,0.0,0.0,90,Snow,light snow,5793,6,1,11,2017,0,21,47,0,0,0
270.55,0.0,0.0,90,Snow,light snow,6796,7,1,11,2017,0,21,47,1,1,0
269.55,0.0,0.0,75,Snow,light snow,5932,8,1,11,2017,0,21,47,1,1,0
268.69,0.0,0.0,75,Clouds,broken clouds,5354,9,1,11,2017,0,21,47,1,1,0
268.15,0.0,0.0,75,Snow,light snow,4682,10,1,11,2017,0,21,47,0,0,0
269.08,0.0,0.0,75,Snow,light snow,4877,11,1,11,2017,0,21,47,0,0,0
269.69,0.0,0.0,40,Snow,light snow,5069,12,1,11,2017,0,21,47,0,0,0
270.41,0.0,0.0,20,Clouds,few clouds,5268,13,1,11,2017,0,21,47,0,0,0
270.75,0.0,0.0,5,Clear,sky is clear,5314,14,1,11,2017,0,21,47,0,0,0
271.58,0.0,0.0,5,Clear,sky is clear,5823,15,1,11,2017,0,21,47,0,0,0
271.15,0.0,0.0,5,Clear,sky is clear,6669,16,1,11,2017,0,21,47,1,0,1
270.42,0.0,0.0,1,Clear,sky is clear,6379,17,1,11,2017,0,21,47,1,0,1
269.51,0.0,0.0,5,Clear,sky is clear,4670,18,1,11,2017,0,21,47,1,0,1
268.68,0.0,0.0,1,Clear,sky is clear,3208,19,1,11,2017,0,21,47,1,0,1
268.09,0.0,0.0,5,Clear,sky is clear,2807,20,1,11,2017,0,21,47,0,0,0
267.15,0.0,0.0,5,Clear,sky is clear,2583,21,1,11,2017,0,21,47,0,0,0
266.55,0.0,0.0,1,Clear,sky is clear,1848,22,1,11,2017,0,21,47,0,0,0
265.88,0.0,0.0,1,Clear,sky is clear,1111,23,1,11,2017,0,21,47,0,0,0
265.55,0.0,0.0,1,Clear,sky is clear,633,0,2,11,2017,0,22,47,0,0,0
264.88,0.0,0.0,1,Clear,sky is clear,422,1,2,11,2017,0,22,47,0,0,0
264.22,0.0,0.0,1,Clear,sky is clear,320,2,2,11,2017,0,22,47,0,0,0
264.3,0.0,0.0,1,Clear,sky is clear,380,3,2,11,2017,0,22,47,0,0,0
263.92,0.0,0.0,1,Clear,sky is clear,861,4,2,11,2017,0,22,47,0,0,0
263.22,0.0,0.0,1,Clear,sky is clear,2761,5,2,11,2017,0,22,47,0,0,0
262.95,0.0,0.0,1,Clear,sky is clear,5385,6,2,11,2017,0,22,47,0,0,0
262.55,0.0,0.0,5,Clear,sky is clear,5983,7,2,11,2017,0,22,47,1,1,0
262.42,0.0,0.0,1,Clear,sky is clear,5411,8,2,11,2017,0,22,47,1,1,0
